"AGE","RACE_WHITE","RACE_BLACK","RACE_HISP","NTV_ENG","NTV_SP","WELFKID_1","WELFKID_2","WELFKID_3","WELFKID_4","MARRIED_1","HASCHLD","HGC","HS_D","GED_D","VOC_D","OTH_DEG","ANY_ED1","YR_WORK1","CURRJOB","GOT_ANYW","PERS_INC","EVARRST1","GUILTY2","EVJAIL2","WELF_KID","cate","Y","treat","train"
18.1616438356164,0,1,0,1,0,1,0,0,0,1,0,12,1,0,0,0,1,1,0,0,2,1,1,0,1,10.884893490506,771.951007809972,1,0
19.1041095890411,0,1,0,1,0,0,0,0,1,1,0,10,0,0,0,0,1,0,0,1,1,0,0,0,4,-13.0966615403537,0,1,0
16.2246575342466,0,1,0,1,0,0,0,0,1,1,0,9,0,0,0,0,1,0,0,1,1,0,0,0,4,21.6288539085375,0,1,1
16.0602739726027,1,0,0,1,0,1,0,0,0,1,0,8,0,0,0,0,1,1,1,1,1,0,0,0,1,42.0691632456148,1.77713367081734,1,1
19.5479452054795,0,1,0,1,0,0,1,0,0,1,0,12,1,0,0,0,0,1,1,1,1,0,0,0,2,-4.19246749800539,165.795354515687,1,1
16.8465753424658,0,0,1,0,1,0,0,1,0,1,0,8,0,0,0,0,1,1,1,1,1,0,0,0,3,25.2309773760701,0,1,1
17.8575342465753,0,0,0,1,0,0,0,0,1,1,0,10,0,0,0,0,1,0,0,1,1,0,0,0,4,21.6571188368323,74.9236252824854,1,0
16.5123287671233,0,1,0,1,0,0,0,1,0,1,0,9,0,0,0,0,1,1,0,1,1,0,0,0,3,-7.25396009198355,236.605663799873,0,1
18.427397260274,0,1,0,1,0,0,1,0,0,1,0,11,0,0,0,0,1,0,0,1,1,0,0,0,2,2.87172672667873,72.1968094190368,1,0
20.2849315068493,0,1,0,0,0,1,0,0,0,1,0,11,0,0,0,0,1,1,1,0,4,0,0,0,1,-9.14394042767957,366.001700672527,1,1
17.5178082191781,0,1,0,1,0,0,0,0,1,1,1,9,0,0,0,0,0,0,0,1,2,0,0,0,4,12.219637684892,195.498265816546,1,0
18.027397260274,0,0,0,1,0,0,1,0,0,1,0,9,0,0,1,0,1,1,0,1,1,0,0,0,2,12.2755655404202,92.2136926553666,0,1
18.4027397260274,1,0,0,1,0,1,0,0,0,1,0,7,0,0,0,0,1,1,0,1,1,0,0,0,1,14.6596701774803,201.980109245599,0,0
24.3945205479452,0,1,0,1,0,1,0,0,0,1,1,12,1,0,0,0,0,1,0,1,2,0,0,0,1,30.9640104333159,281.159672146948,1,1
23.4684931506849,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,4,1,1,1,1,-10.8947518015118,358.183859389893,1,1
17.5452054794521,0,1,0,1,0,0,0,1,0,1,0,12,1,0,0,0,1,1,0,1,1,0,0,0,3,29.946945748503,136.361328635444,0,1
18.7753424657534,0,0,1,0,1,0,0,0,1,1,0,12,1,0,0,0,0,1,1,1,1,0,0,0,4,17.469277782047,284.157206394696,1,1
22.5616438356164,0,1,0,1,0,1,0,0,0,1,1,10,0,0,0,0,0,0,0,1,2,0,0,0,1,25.3176533685186,288.346352841136,1,1
19.3534246575342,0,0,1,0,1,0,0,0,1,1,1,9,0,0,0,0,1,1,0,1,2,0,0,0,4,22.7798288642261,0,1,1
23.013698630137,0,0,1,0,1,0,0,1,0,1,0,9,0,0,0,0,0,1,0,1,4,0,0,0,3,-14.6100309967889,26.3467693301048,0,1
19.5123287671233,1,0,0,1,0,1,0,0,0,1,0,12,1,0,0,0,0,1,0,0,1,0,0,0,1,5.92321014232181,40.2936210081902,1,1
17.8109589041096,0,1,0,1,0,0,0,0,1,1,0,12,1,0,0,0,0,1,1,1,1,1,0,0,4,22.6709198761485,155.473090065953,0,1
16.0986301369863,1,0,0,1,0,1,0,0,0,1,0,10,0,0,0,0,1,0,0,1,1,0,0,0,1,36.1848432337447,221.104334670247,0,0
16.0383561643836,0,1,0,1,0,0,1,0,0,1,0,10,0,0,0,0,1,1,0,1,1,0,0,0,2,21.1920566211511,2.92741881445608,0,1
18.6219178082192,0,1,0,1,0,0,1,0,0,1,0,11,0,0,0,0,1,1,0,1,1,1,0,0,2,11.4184925607306,167.0458360999,0,1
17.7616438356164,0,1,0,1,0,0,0,0,1,1,0,10,0,0,0,0,1,1,0,0,1,1,0,0,4,22.617156272515,97.5524402266489,1,1
17.1315068493151,0,1,0,1,0,0,0,1,0,1,0,11,0,0,0,0,1,0,0,1,1,0,0,0,3,16.3388209658643,0,1,1
16.6356164383562,0,1,0,1,0,0,1,0,0,1,1,8,0,0,0,0,0,0,0,1,1,0,0,0,2,18.0107596634534,0,1,1
18.5369863013699,1,0,0,1,0,1,0,0,0,1,0,11,0,0,0,0,1,1,0,0,1,0,0,0,1,21.8931863042723,278.520502207778,0,1
17.0630136986301,0,1,0,1,0,0,0,0,1,1,0,11,0,0,0,0,1,1,1,1,1,0,0,0,4,16.8333950240414,73.6428795511608,1,0
16.7068493150685,0,0,1,1,0,1,0,0,0,1,0,9,0,0,0,0,0,1,0,0,1,0,0,0,1,25.9597741681601,441.033892676367,0,1
19.2,0,0,1,1,0,1,0,0,0,1,0,7,0,0,0,0,0,0,0,0,1,0,0,0,1,-2.43274573252145,166.219305642878,1,0
16.813698630137,0,1,0,1,0,0,1,0,0,1,0,10,0,0,0,0,1,1,0,0,1,0,0,0,2,20.2748114820114,168.61932371267,1,1
24.1315068493151,0,1,0,1,0,0,0,1,0,1,0,11,0,0,0,0,1,1,0,1,1,0,0,0,3,19.4767640219481,168.254624389082,0,1
16.9041095890411,0,1,0,1,0,0,1,0,0,1,0,9,0,0,0,0,1,1,0,1,2,0,0,0,2,21.5581599332784,0,1,1
17.0575342465753,0,1,0,1,0,0,0,0,1,1,0,10,0,0,0,0,1,0,0,1,1,0,0,0,4,12.441421650005,136.361328635444,0,1
17.7506849315069,1,0,0,1,0,1,0,0,0,1,1,8,0,0,0,0,0,1,0,1,1,0,0,0,1,27.3554904664433,72.6262920076395,1,1
20.1041095890411,0,0,1,1,0,1,0,0,0,1,0,12,1,0,0,0,1,1,1,1,1,0,0,0,1,20.8534857671175,340.0122169426,1,0
22.9780821917808,0,0,1,0,1,0,1,0,0,0,1,12,1,0,0,0,0,1,1,1,4,0,0,0,2,-10.1810276583712,0,1,1
18.1369863013699,0,1,0,1,0,0,0,0,1,1,0,12,1,0,0,0,1,1,0,1,1,0,0,0,4,23.0241835074776,50.8821982687648,1,1
20.2465753424658,1,0,0,1,0,0,1,0,0,0,0,10,0,0,0,0,1,1,1,0,3,0,0,0,2,-6.93424274805225,162.980509261999,1,0
16.0109589041096,0,1,0,1,0,0,0,1,0,1,0,8,0,0,0,0,1,0,0,1,1,1,0,0,3,7.80415279258188,0,0,1
16.1616438356164,0,1,0,1,0,0,1,0,0,1,0,7,0,0,0,0,1,0,0,0,1,0,0,0,2,23.8416698421292,71.9486046750466,1,1
17.1150684931507,0,1,0,1,0,0,0,0,1,1,0,8,0,0,0,0,1,0,0,1,1,0,0,0,4,19.510664241543,68.7760457721276,0,1
17.0876712328767,0,0,1,0,1,1,0,0,0,1,0,9,0,0,0,0,1,1,0,0,1,1,0,0,1,22.4887339261975,0,1,1
16.1780821917808,0,0,1,1,0,1,0,0,0,1,0,10,0,0,0,0,1,1,0,0,4,0,0,0,1,9.38632059071698,98.1192398235649,0,1
16.1753424657534,0,1,0,1,0,0,1,0,0,1,0,10,0,0,0,0,1,0,0,1,1,0,0,0,2,17.8627017487729,88.005528109586,1,1
18.2219178082192,0,1,0,1,0,0,0,1,0,1,0,9,0,1,0,0,0,0,0,1,1,1,0,0,3,25.8264468204297,0,1,1
17.5095890410959,0,1,0,1,0,0,0,0,1,1,0,8,0,0,0,0,1,1,0,1,1,0,0,0,4,13.568621991493,0,1,1
17.2356164383562,0,0,1,0,1,0,0,0,1,1,1,3,0,0,0,0,1,1,1,1,2,0,0,0,4,22.8025633472912,284.914909763812,1,1
19.8602739726027,0,1,0,1,0,0,0,0,1,1,0,11,0,0,0,0,1,0,0,0,1,0,0,0,4,-5.87830434914911,96.0559298493402,0,1
16.7452054794521,0,1,0,1,0,0,1,0,0,1,0,10,0,0,0,0,1,0,0,0,1,0,0,0,2,18.1739364515285,33.9214655125099,1,0
20.6191780821918,0,1,0,1,0,0,1,0,0,1,0,12,1,0,0,0,0,1,0,1,1,0,0,0,2,21.0498040398597,98.6245070613949,1,1
20.4602739726027,0,1,0,1,0,0,1,0,0,1,0,11,0,0,0,0,1,0,0,1,1,0,0,0,2,18.9587936635232,24.1813942257868,0,0
18.7835616438356,1,0,0,1,0,1,0,0,0,1,0,12,1,0,0,0,1,1,1,0,1,0,0,0,1,15.854225176059,0,0,1
21.1095890410959,1,0,0,1,0,0,0,1,0,1,0,8,0,0,0,0,0,0,0,0,1,1,0,0,3,23.8573970347518,0,1,1
16.6438356164384,0,1,0,1,0,0,1,0,0,1,0,7,0,0,0,0,1,1,0,1,1,0,0,0,2,12.6854105332919,172.218249961998,0,1
21.4739726027397,0,1,0,1,0,0,1,0,0,1,1,11,0,0,0,0,0,0,0,1,1,0,0,0,2,27.9066511961907,183.83499018911,1,1
22.8931506849315,1,0,0,1,0,0,1,0,0,1,0,8,0,0,0,0,0,1,1,0,3,0,0,0,2,-17.8001640311912,173.282489897568,1,1
24.6876712328767,0,1,0,1,0,0,1,0,0,1,1,12,1,0,1,0,0,1,0,1,4,1,0,0,2,25.73016478184,109.603568689037,0,1
24.1150684931507,0,1,0,1,0,0,1,0,0,1,0,12,1,0,0,0,0,1,0,1,1,1,0,0,2,22.0285811253934,351.283182757452,1,1
18.7698630136986,0,1,0,1,0,0,1,0,0,1,0,12,1,0,0,0,1,1,0,1,1,0,0,0,2,-0.164743557681471,317.376989778929,1,1
21.5835616438356,0,1,0,1,0,0,0,0,1,1,1,11,0,1,0,0,0,1,0,1,1,1,1,0,4,17.7157717336174,153.407723698053,1,0
18.2493150684931,0,0,1,0,1,1,0,0,0,1,0,9,0,0,0,0,1,1,0,1,1,1,1,0,1,16.075000224469,213.764406966539,0,1
17.3068493150685,0,1,0,1,0,0,0,0,1,1,0,10,0,0,0,0,0,0,0,1,1,0,0,0,4,3.3424098896605,131.883115895139,1,1
16.7178082191781,0,1,0,1,0,0,0,1,0,1,0,9,0,0,0,0,1,0,0,1,1,1,0,0,3,15.2215334985123,91.8983768238845,0,0
19.2082191780822,0,1,0,1,0,0,1,0,0,1,1,11,0,0,0,0,1,1,1,1,1,0,0,0,2,-2.62008208311616,321.757410559644,1,1
16.5616438356164,0,1,0,1,0,1,0,0,0,1,0,8,0,0,0,0,1,1,0,1,1,1,0,0,1,3.91711127899228,85.444386854651,0,1
16.7780821917808,1,0,0,1,0,1,0,0,0,1,0,9,0,0,0,0,0,0,0,0,1,0,0,0,1,9.50946789587774,0,1,1
21.013698630137,0,0,0,1,0,1,0,0,0,1,0,12,1,0,0,0,0,1,1,0,1,0,0,0,1,12.7415816687873,468.555261831506,0,1
16.0383561643836,0,0,1,1,0,1,0,0,0,1,0,10,0,0,0,0,1,0,0,1,1,0,0,0,1,17.3926523858984,99.8657632998564,1,1
16.5780821917808,0,0,1,0,0,1,0,0,0,1,0,10,0,0,0,0,1,1,1,0,1,0,0,0,1,28.0066791611774,9.32995177179101,1,1
20.5753424657534,0,0,0,0,0,1,0,0,0,1,0,12,1,0,0,0,1,0,0,0,1,0,0,0,1,22.2652497981274,53.0594660120165,1,0
22.1753424657534,1,0,0,1,0,1,0,0,0,1,0,11,0,0,0,0,1,1,0,0,2,0,0,0,1,26.5521894940951,438.016494356935,0,1
19.9424657534247,0,0,1,1,0,0,0,1,0,1,0,12,1,0,0,0,0,1,0,0,1,0,0,0,3,24.9992391097541,348.777865393583,0,1
16.0301369863014,0,1,0,1,0,0,0,0,1,1,0,8,0,0,0,0,1,0,0,1,1,0,0,0,4,25.076649282567,141.833055112668,1,0
18.6684931506849,0,1,0,1,0,0,0,0,1,1,0,12,1,0,0,0,1,1,0,1,1,0,0,0,4,-0.437704558249888,249.14945531526,1,0
19.1178082191781,0,1,0,1,0,1,0,0,0,1,0,11,0,0,0,0,1,0,0,0,1,1,0,0,1,-24.6172903201248,189.184440884224,1,1
16.0904109589041,0,1,0,1,0,0,1,0,0,1,0,9,0,0,0,0,1,0,0,0,1,0,0,0,2,36.3951039349779,247.275693448354,0,1
18.2767123287671,1,0,0,1,0,1,0,0,0,1,0,11,0,0,0,0,1,1,1,0,2,0,0,0,1,6.33303711990846,382.521398995375,1,0
17.3808219178082,0,1,0,1,0,0,1,0,0,1,0,10,0,0,0,0,1,0,0,0,1,0,0,0,2,17.0030964462464,21.9556411084206,0,1
16.2986301369863,1,0,0,1,0,0,1,0,0,1,0,10,0,0,0,0,1,1,0,0,1,0,0,0,2,48.8392454521186,79.6133836764343,1,1
20.8164383561644,0,1,0,1,0,1,0,0,0,1,1,9,0,0,0,0,0,1,1,1,1,0,0,0,1,15.5184555713826,288.90600624916,1,1
16.8739726027397,0,0,1,1,0,0,0,0,1,1,0,9,0,0,0,0,1,1,1,1,1,0,0,0,4,22.6098170198464,298.758968064147,1,1
18.8767123287671,1,0,0,0,0,1,0,0,0,1,0,11,0,0,0,0,1,0,0,1,1,0,0,0,1,-5.5636252023077,713.443005187149,1,0
16.0849315068493,0,0,1,1,0,1,0,0,0,1,0,9,0,0,0,0,1,0,0,0,1,0,0,0,1,34.7451891455172,45.1188424778044,1,1
21.6986301369863,0,0,1,1,0,1,0,0,0,0,0,13,1,0,0,0,1,1,0,1,1,0,0,0,1,30.7195436540136,275.38768388698,1,0
16.8849315068493,0,0,1,0,0,0,0,0,1,1,0,9,0,0,0,0,1,0,0,0,1,0,0,0,4,12.5727458115124,93.3114747107876,1,1
17.4328767123288,0,1,0,1,0,0,0,0,1,1,0,9,0,0,0,0,1,0,0,1,1,0,0,0,4,12.5060167412781,0,1,1
18.441095890411,0,0,0,0,0,0,1,0,0,1,0,9,0,0,0,0,1,0,0,1,1,0,0,0,2,19.0676210387581,196.103236262293,1,1
20.6630136986301,1,0,0,1,0,0,0,0,1,1,0,12,1,0,0,0,1,0,0,0,1,1,1,0,4,15.818903761049,0,1,1
18.8794520547945,0,1,0,1,0,0,1,0,0,1,0,9,0,0,0,0,0,1,0,0,1,1,1,1,2,5.80663362231834,236.045756272176,1,1
22.9013698630137,0,1,0,1,0,0,1,0,0,1,0,10,0,0,0,0,0,0,0,1,1,0,0,0,2,21.1728163953492,92.4740442596098,1,1
20.2602739726027,0,1,0,1,0,0,0,0,1,1,1,12,1,0,1,0,0,0,0,1,1,0,0,0,4,10.7083148626264,276.095273148604,1,1
17.8739726027397,0,0,1,0,1,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0.784287608282594,15.4368128423034,1,1
17.4246575342466,1,0,0,1,0,0,1,0,0,1,0,10,0,0,0,0,1,1,1,0,1,0,0,0,2,48.1979556891927,648.218563080383,0,1
16.6794520547945,0,0,1,0,1,0,1,0,0,1,0,9,0,0,0,0,0,1,0,1,1,1,1,0,2,23.2408908614302,277.710959836492,0,0
20.6465753424658,0,0,1,1,0,0,0,0,1,1,0,11,0,0,0,0,0,1,0,1,1,1,0,0,4,22.5217457756109,0,1,1
19.6246575342466,0,0,1,0,1,1,0,0,0,1,0,9,0,0,0,0,0,1,0,0,1,0,0,0,1,9.02163118595328,92.2136926553666,1,1
16.5068493150685,0,0,1,1,0,0,1,0,0,1,0,9,0,0,0,0,0,0,0,1,1,0,0,0,2,21.0089532189346,172.218249961998,0,1
19.6383561643836,1,0,0,1,0,0,0,1,0,1,0,12,1,0,0,0,0,1,0,0,2,0,0,0,3,1.23694846205975,596.642155741354,1,1
19.558904109589,0,1,0,1,0,1,0,0,0,1,0,12,1,0,0,0,0,1,0,0,1,0,0,0,1,3.83783642062888,618.574658432891,1,1
17.8520547945205,0,1,0,1,0,1,0,0,0,1,0,11,0,0,0,0,1,1,1,0,1,0,0,0,1,19.5153596070254,150.804753488003,1,0
22.8630136986301,0,1,0,1,0,1,0,0,0,1,1,10,0,0,0,0,0,0,0,1,2,0,0,0,1,25.8514532046235,81.3593725823912,0,0
17.7534246575342,0,1,0,1,0,0,0,1,0,1,1,10,0,0,0,0,1,0,0,1,1,0,0,0,3,22.6820685455256,0,0,0
17.9972602739726,0,1,0,1,0,0,0,1,0,1,0,8,0,0,1,0,1,1,0,1,1,0,0,0,3,18.1397850415104,75.7881286511294,1,1
17.4493150684931,0,1,0,1,0,1,0,0,0,1,0,11,0,0,0,0,1,0,0,0,1,0,0,0,1,19.1256204724683,185.765454645851,1,1
18.041095890411,0,1,0,1,0,0,0,1,0,1,0,10,0,0,0,0,1,1,0,0,1,1,0,0,3,15.3905147927461,82.6465220423723,0,1
23.5671232876712,0,1,0,1,0,0,1,0,0,1,1,12,1,0,0,0,1,1,1,0,2,0,0,0,2,4.8045956907204,229.217668768681,0,1
19.5479452054795,0,1,0,1,0,0,1,0,0,1,1,11,0,0,0,0,0,1,1,1,2,0,0,0,2,14.1074449289781,214.04386149947,1,1
18.8794520547945,0,1,0,1,0,0,1,0,0,1,0,10,0,0,0,0,1,0,0,1,1,0.987923416789396,0.64126865424873,0.29282710229411,2,-4.70860006585772,24.7000962469732,0,1
21.4931506849315,0,1,0,1,0,1,0,0,0,0,1,12,1,0,1,0,0,1,1,0,4,0,0,0,1,-1.23278437024205,264.56613137773,1,1
17.8356164383562,0,1,0,1,0,0,0,0,1,1,0,10,0,1,0,0,1,1,0,1,1,0.987923416789396,0.64126865424873,0.29282710229411,4,16.595887260537,135.347346401503,0,1
21.0602739726027,0,1,0,1,0,0,0,1,0,1,0,12,1,0,0,0,0,1,0,0,1,0,0,0,3,17.0209429641844,265.844131306051,0,1
16.7616438356164,1,0,0,1,0,0,1,0,0,1,0,10,0,0,0,0,1,1,0,1,1,0,0,0,2,29.4114361617722,20.0205215103016,1,1
16.8547945205479,0,1,0,1,0,1,0,0,0,1,0,9,0,0,0,0,1,1,0,1,1,1,0,0,1,13.8354914180857,338.803081980288,1,0
19.2328767123288,0,1,0,1,0,0,1,0,0,1,0,11,0,0,0,0,1,1,0,0,2,1,0,0,2,-19.6213381576258,0,0,0
19.8027397260274,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,0,0,1,1,1,2,0,0,0,1,-8.83505383665077,112.567871509256,0,0
16.8191780821918,0,1,0,1,0,1,0,0,0,1,0,8,0,0,0,0,1,0,0,1,1,1,0,0,1,13.6260062517537,72.5324712823771,1,1
16.5150684931507,0,1,0,1,0,0,1,0,0,1,0,7,0,0,0,0,1,1,0,1,1,0,0,0,2,0.463124040059235,35.3487760837497,0,1
20.1232876712329,0,1,0,1,0,1,0,0,0,1,0,12,1,0,0,0,1,1,0,0,1,0,0,0,1,9.51650902892761,0,0,1
17.227397260274,0,1,0,1,0,1,0,0,0,1,0,9,0,0,0,0,1,1,0,0,1,1,1,0,1,7.37919387936088,251.173309877102,1,0
20.0493150684932,1,0,0,1,0,0,1,0,0,1,0,12,1,0,0,0,0,0,0,1,1,0,0,0,2,19.3069522491469,215.261089694553,1,1
16.7506849315069,1,0,0,1,0,0,0,1,0,1,0,11,0,0,0,0,1,1,1,1,1,0,0,0,3,33.1949218406444,106.061807721325,0,1
16.1315068493151,1,0,0,1,0,1,0,0,0,1,0,9,0,0,0,1,0,0,0,0,1,0,0,0,1,43.2222380729679,69.9293955774933,0,1
19.4356164383562,1,0,0,1,0,0,1,0,0,1,0,12,1,0,0,0,1,1,0,0,1,0,0,0,2,-4.5702005766385,288.003559597134,0,0
19.8027397260274,0,1,0,1,0,0,0,0,1,1,0,12,1,0,1,0,1,0,0,1,1,0,0,0,4,-2.48033047855967,166.847744534769,1,0
18.8876712328767,1,0,0,1,0,0,0,0,1,0,0,12,1,0,0,0,0,1,1,1,1,0,0,0,4,6.77652076621046,41.0217676398267,1,1
16.0602739726027,0,1,0,1,0,0,0,1,0,1,0,8,0,0,0,0,1,0,0,1,1,1,1,0,3,12.2022771907288,70.1527329856332,0,1
19.6054794520548,1,0,0,1,0,1,0,0,0,1,0,8,0,1,0,0,0,0,0,1,2,0,0,0,1,2.77077277232353,0,1,1
21.6739726027397,1,0,0,1,0,1,0,0,0,1,0,12,1,0,0,0,1,1,0,1,1,0,0,0,1,25.8990086005469,96.3313152284373,1,1
16.9095890410959,1,0,0,1,0,0,1,0,0,1,0,10,0,0,0,0,1,0,0,0,1,0,0,0,2,16.806042674945,129.392751828793,1,1
20.6712328767123,1,0,0,1,0,1,0,0,0,1,0,11,0,0,1,0,1,1,0,0,3,1,1,0,1,-2.60077615640199,562.944383112637,0,1
24.0986301369863,1,0,0,1,0,1,0,0,0,0,0,12,1,0,0,0,1,0,0,0,1,0,0,0,1,9.02823493235239,0,0,1
23.1780821917808,0,1,0,1,0,0,0,0,1,0,1,10,0,1,1,0,0,1,0,0,2,0,0,0,4,3.17878266942417,0,1,1
19.4054794520548,1,0,0,1,0,0,0,0,1,1,0,11,0,0,0,0,1,1,0,1,1,0,0,0,4,4.38702070862119,44.2473709266761,1,1
18.7095890410959,0,0,1,0,1,0,0,0,1,1,0,11,0,0,0,0,1,1,0,1,1,0,0,0,4,20.5787391527002,0,0,1
19.0739726027397,1,0,0,1,0,0,0,0,1,1,0,11,0,0,0,0,1,1,0,1,1,1,1,0,4,-9.49496976882969,260.658230858923,1,1
21.2684931506849,0,0,1,0,1,1,0,0,0,1,0,13,1,0,0,0,1,1,0,0,2,1,0,0,1,9.92152786734074,152.225778351716,1,1
17.5342465753425,1,0,0,1,0,1,0,0,0,1,0,10,0,1,0,0,0,1,1,0,1,1,1,1,1,17.581500213621,398.506468263738,0,0
18.4301369863014,0,1,0,1,0,1,0,0,0,1,0,11,0,0,0,0,1,0,0,0,1,0,0,0,1,-17.8799835808678,271.628778109242,0,1
22.4876712328767,0,0,1,0,0,0,0,1,0,0,1,10,0,0,0,0,0,1,1,1,1,1,1,1,3,15.5546289655689,189.697514773524,0,1
16.6438356164384,0,1,0,1,0,0,0,0,1,1,0,9,0,0,0,0,1,0,0,1,1,0,0,0,4,8.51418489034925,0,1,1
16.0684931506849,0,1,0,1,0,0,1,0,0,1,0,10,0,0,0,0,1,0,0,1,1,0,0,0,2,25.2790381972886,32.9757151253509,1,0
19.3835616438356,0,1,0,1,0,0,0,0,1,1,0,12,1,0,0,0,0,0,0,1,1,0,0,0,4,-21.2991122729821,0,0,1
16.8958904109589,0,1,0,1,0,0,1,0,0,1,0,11,0,0,0,0,1,0,0,0,1,0,0,0,2,18.5012950106455,299.233432666665,1,1
19.5178082191781,0,1,0,1,0,0,0,0,1,1,0,8,0,0,0,0,0,1,1,1,2,0,0,0,4,2.23237056730043,10.2459658505963,1,0
19.9315068493151,0,0,0,0,0,0,0,0,1,1,0,12,1,0,1,0,1,1,1,0,1,1,1,1,4,4.00641441185566,205.116450026878,1,0
22.6465753424658,0,0,0,0,0,0,0,0,1,1,1,8,0,0,0,0,0,1,1,1,1,0,0,0,4,5.69290735244901,261.640579546651,1,0
19.5397260273973,0,0,0,1,0,0,1,0,0,1,0,11,0,0,0,0,0,1,1,1,1,0,0,0,2,11.7075297449267,0,0,1
18.2082191780822,0,0,0,1,0,0,1,0,0,1,0,10,0,0,0,0,1,0,0,0,1,0,0,0,2,16.8258672299229,16.6606281639125,0,0
17.6794520547945,0,1,0,1,0,0,0,0,1,1,0,10,0,0,0,0,0,0,0,1,1,0,0,0,4,28.5306354540703,0,1,1
18.8904109589041,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,0,1,0,0,0,1,0,0,0,1,-8.09003347263518,339.760295151839,0,1
19.8356164383562,1,0,0,1,0,0,1,0,0,1,0,11,0,0,0,0,1,0,0,1,1,0,0,0,2,5.72467295732132,302.110461881702,0,1
21.1561643835616,1,0,0,1,0,1,0,0,0,1,0,11,0,1,0,0,1,1,0,0,1,0,0,0,1,39.8985855369244,98.3743925537567,1,1
22.0575342465753,1,0,0,1,0,1,0,0,0,1,0,12,1,0,0,0,0,1,0,0,1,0.987923416789396,0.64126865424873,0.29282710229411,1,24.3804063843351,793.150621270509,0,1
16.8986301369863,0,1,0,1,0,0,0,1,0,1,0,8,0,0,0,0,0,0,0,1,1,0,0,0,3,30.2965609961468,0,1,1
17.0246575342466,0,1,0,1,0,0,0,0,1,1,1,9,0,0,0,0,0.9813232421875,0,0,1,1,1,0,0,4,22.3627535650673,27.2123593343905,0,1
22.1945205479452,0,1,0,1,0,0,1,0,0,1,1,10,0,0,0,0,0,1,0,1,1,0,0,0,2,2.46657877612549,107.211166462877,0,0
17.841095890411,1,0,0,1,0,0,0,0,1,1,0,9,0,0,0,0,1,0,0,1,3,1,0,0,4,16.9905736056849,142.894630880638,1,1
20.1205479452055,0,0,1,1,0,1,0,0,0,1,0,12,1,0,0,0,1,1,1,0,4,0,0,0,1,-3.11759539504552,261.640579546651,1,1
17.8027397260274,1,0,0,1,0,0,0,1,0,1,0,9,0,0,0,0,1,1,0,0,1,0,0,0,3,24.9765223074313,856.334635672604,1,1
19.3424657534247,0,1,0,1,0,1,0,0,0,1,0,11,0,0,0,0,1,1,0,1,1,0,0,0,1,-9.32528266349189,226.524286417244,0,1
24.0821917808219,0,1,0,1,0,1,0,0,0,1,1,9,0,0,0,0,0,1,0,1,1,0,0,0,1,14.5475853063949,44.4283417704334,1,0
23.3260273972603,0,0,1,0,1,0,1,0,0,1,0,12,1,0,0,0,0,1,0,0,1,0,0,0,2,-9.08439500249593,159.766823926117,1,1
17.3205479452055,1,0,0,1,0,1,0,0,0,1,0,10,0,0,0,0,0,1,1,0,1,0,0,0,1,28.4142878579054,280.109097302733,1,1
18.8684931506849,1,0,0,1,0,1,0,0,0,1,0,12,1,0,0,0,0,1,0,0,1,1,0,0,1,0.59203590001253,37.319807087164,0,1
16.0246575342466,1,0,0,1,0,1,0,0,0,1,0,8,0,0,0,0,1,0,0,0,1,0,0,0,1,30.8424014785017,374.136360229053,1,1
16.0547945205479,0,1,0,1,0,0,0,0,1,1,0,10,0,0,0,0,1,1,1,1,1,0,0,0,4,26.8557821149579,121.926993622096,1,1
20.6438356164384,0,1,0,1,0,0,1,0,0,1,1,12,1,0,0,0,1,0,0,1,1,0,0,0,2,21.6009727867437,267.351319822353,1,1
16.8575342465753,0,1,0,1,0,0,1,0,0,1,0,8,0,0,0,0,1,1,1,1,1,0,0,0,2,12.5948734224863,305.768895169938,1,1
17.6821917808219,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,0,1,1,0,1,1,0,0,0,1,37.5976866391972,479.732374045594,1,1
20.5917808219178,0,1,0,1,0,0,1,0,0,1,0,12,1,0,0,0,1,0,0,1,1,0,0,0,2,21.6954330455399,106.128734617603,0,0
16.5945205479452,0,0,0,0,0,0,1,0,0,1,0,9,0,0,0,0,1,1,1,1,1,0,0,0,2,20.3702303994408,284.270830652152,1,1
20.172602739726,0,1,0,1,0,0,1,0,0,1,0,11,0,0,0,0,1,1,1,1,1,0,0,0,2,9.17984929352162,0,1,0
16.4821917808219,1,0,0,1,0,1,0,0,0,1,0,10,0,0,0,0,1,1,0,0,3,0,0,0,1,15.289300835776,556.973961144848,1,0
18.1315068493151,1,0,0,1,0,1,0,0,0,1,0,10,0,1,0,0,1,1,0,0,1,0,0,0,1,-2.26252301958143,100.584280827952,0,1
20.4739726027397,0,0,1,0,1,1,0,0,0,1,0,12,0,1,0,0,0,0,0,1,1,0,0,0,1,17.0219201761829,40.9838634023852,1,1
16.3123287671233,0,1,0,1,0,0,1,0,0,1,0,10,0,0,0,0,1,0,0,1,1,1,1,0,2,4.96100807573927,68.4284147879109,1,1
